Time,State,Speed,Latitude,Longitude,Heading,Bus Door
8:46:04 AM,1,17.92636364,40.749345,-74.007942,336.6,0
8:46:05 AM,1,19.29068182,40.749422,-74.007983,336.6,0
8:46:06 AM,1,20.21795455,40.7495,-74.008023,336.8,0
8:46:07 AM,1,20.655,40.749578,-74.008063,337.4,0
8:46:08 AM,1,20.58954545,40.749657,-74.008103,338.7,0
8:46:09 AM,1,20.11431818,40.749737,-74.008138,341.1,0
8:46:10 AM,1,19.10113636,40.749815,-74.008167,343.7,0
8:46:11 AM,1,17.78386364,40.749888,-74.008192,346.2,0
8:46:12 AM,1,16.44818182,40.749957,-74.00821,348.4,0
8:46:13 AM,1,14.70477273,40.75002,-74.008225,350.7,0
8:46:14 AM,1,14.70477273,40.750077,-74.008232,356.3,0
8:46:15 AM,1,12.24136364,40.750122,-74.008227,7.4,0
8:46:16 AM,1,10.15704545,40.75016,-74.008212,24.6,0
8:46:17 AM,1,9.062727273,40.750188,-74.00818,48.8,0
8:46:18 AM,1,8.830227273,40.750203,-74.008133,76.3,0
8:46:19 AM,1,9.171818182,40.750202,-74.00808,100.7,0
8:46:20 AM,1,10.08136364,40.750185,-74.008022,116.2,0
8:46:21 AM,1,11.81863636,40.750155,-74.00796,125,0
8:46:22 AM,1,15.43295455,40.750117,-74.007895,128.8,0
8:46:23 AM,1,16.44818182,40.750075,-74.007827,128.9,0
8:46:24 AM,1,16.78909091,40.750032,-74.007753,126.7,0
8:46:25 AM,1,16.22863636,40.749993,-74.007678,123.4,0
8:46:26 AM,1,14.66727273,40.749958,-74.007607,121.1,0
8:46:27 AM,1,12.35522727,40.74993,-74.007542,120.5,0
8:46:28 AM,1,9.853636364,40.749907,-74.007488,121,0
8:46:29 AM,1,7.276363636,40.749887,-74.007447,121.3,0
8:46:30 AM,1,4.433863636,40.749873,-74.007417,121.6,1
8:46:31 AM,1,1.667727273,40.749867,-74.007402,121.2,1
8:46:32 AM,1,0.189545455,40.749865,-74.007397,121.2,1
8:46:33 AM,2,0,40.749865,-74.007397,121.2,1
8:46:34 AM,2,0,40.749865,-74.007397,121.2,1
8:46:35 AM,2,0,40.749865,-74.007397,121.2,1
8:46:36 AM,2,0,40.749865,-74.007397,121.2,1
8:46:37 AM,2,0,40.749865,-74.007397,121.2,1
8:46:38 AM,2,0,40.749865,-74.007397,121.2,1
8:46:39 AM,2,0,40.749865,-74.007397,121.2,1
8:46:40 AM,2,0,40.749865,-74.007397,121.2,1
8:46:41 AM,2,0,40.749865,-74.007397,121.2,1
8:46:42 AM,2,0,40.749865,-74.007397,121.2,1
8:46:43 AM,2,0,40.749865,-74.007397,121.2,1
8:46:44 AM,2,0,40.749865,-74.007397,121.2,1
8:46:45 AM,2,0,40.749865,-74.007397,121.2,0
8:46:46 AM,2,0,40.749865,-74.007397,121.2,0
8:46:47 AM,2,0,40.749865,-74.007397,121.2,0
8:46:48 AM,2,0,40.749865,-74.007397,121.2,0
8:46:49 AM,2,0.113863636,40.749865,-74.007397,121.2,0
8:46:50 AM,2,1.553863636,40.749863,-74.007393,121.2,0
8:46:51 AM,2,4.206818182,40.749857,-74.007378,120.3,0
8:46:52 AM,1,6.7875,40.749847,-74.00735,118.8,0
8:46:53 AM,1,9.019772727,40.749832,-74.00731,117.2,0
8:46:54 AM,1,10.80136364,40.749813,-74.00726,116.6,0
8:46:55 AM,1,11.93795455,40.749793,-74.007202,116.8,0
8:46:56 AM,1,12.20386364,40.749772,-74.007142,116.8,0
8:46:57 AM,1,12.13977273,40.74975,-74.007083,116.8,0
8:46:58 AM,1,11.93795455,40.749728,-74.007023,116.7,0
8:46:59 AM,1,11.28818182,40.749708,-74.006967,116.1,0
8:47:00 AM,1,10.08136364,40.74969,-74.006913,115.2,0
8:47:01 AM,1,8.5275,40.749673,-74.006867,114.6,0
8:47:02 AM,1,6.443181818,40.74966,-74.006828,114.3,0
8:47:03 AM,1,4.095,40.749652,-74.006802,113.9,0
8:47:04 AM,1,2.120454545,40.749645,-74.006785,113.7,0
8:47:05 AM,1,0.605454545,40.749643,-74.006778,113.6,0
8:47:06 AM,3,0,40.749643,-74.006778,113.6,0
8:47:07 AM,3,0,40.749643,-74.006778,113.6,0
8:47:08 AM,3,0,40.749643,-74.006778,113.6,0
8:47:09 AM,3,0,40.749643,-74.006778,113.6,0
8:47:10 AM,3,0,40.749643,-74.006778,113.6,0
8:47:11 AM,3,0,40.749643,-74.006778,113.6,0
8:47:12 AM,3,0,40.749643,-74.006778,113.6,0
8:47:13 AM,3,0,40.749643,-74.006778,113.6,0
8:47:14 AM,3,0,40.749643,-74.006778,113.6,0
8:47:15 AM,3,0,40.749643,-74.006778,113.6,0
8:47:16 AM,3,0,40.749643,-74.006778,113.6,0
8:47:17 AM,3,0,40.749643,-74.006778,113.6,0
8:47:18 AM,3,0,40.749643,-74.006778,113.6,0
8:47:19 AM,3,0,40.749643,-74.006778,113.6,0
8:47:20 AM,3,0,40.749643,-74.006778,113.6,0
8:47:21 AM,3,0,40.749643,-74.006778,113.6,0
8:47:22 AM,3,0,40.749643,-74.006778,113.6,0
8:47:23 AM,3,0,40.749643,-74.006778,113.6,0
8:47:24 AM,3,0,40.749643,-74.006778,113.6,0
8:47:25 AM,3,0,40.749643,-74.006778,113.6,0
8:47:26 AM,3,0,40.749643,-74.006778,113.6,0
8:47:27 AM,3,0,40.749643,-74.006778,113.6,0
8:47:28 AM,3,0,40.749643,-74.006778,113.6,0
8:47:29 AM,3,0,40.749643,-74.006778,113.6,0
8:47:30 AM,3,0,40.749643,-74.006778,113.6,0
8:47:31 AM,3,0,40.749643,-74.006778,113.6,0
8:47:32 AM,3,0,40.74964,-74.006772,113.5,0
8:47:33 AM,1,0.986590909,40.749632,-74.00675,114.3,0
8:47:34 AM,1,3.372954545,40.74962,-74.006718,117.8,0
8:47:35 AM,1,5.798863636,40.7496,-74.006682,125.9,0
8:47:36 AM,1,8.640681818,40.749573,-74.006647,138.6,0
8:47:37 AM,1,8.640681818,40.74954,-74.006622,154,0
8:47:38 AM,1,9.214090909,40.749502,-74.006608,170.2,0
8:47:39 AM,1,9.550909091,40.749457,-74.006608,185.5,0
8:47:40 AM,1,10.99090909,40.749412,-74.006623,196.8,0
8:47:41 AM,1,11.75454545,40.749365,-74.00665,204.3,0
8:47:42 AM,1,12.20386364,40.74932,-74.00668,207.9,0
8:47:43 AM,1,12.09,40.749275,-74.006715,210.4,0
8:47:44 AM,1,11.75454545,40.749235,-74.00675,213.4,0
8:47:45 AM,1,11.25613636,40.749197,-74.006788,216.1,0
8:47:46 AM,1,10.27090909,40.749163,-74.006818,213.5,0
8:47:47 AM,1,8.944090909,40.749132,-74.006845,208.9,0
8:47:48 AM,1,6.825,40.749108,-74.006865,204.7,0
8:47:49 AM,1,4.092954545,40.749093,-74.006875,202.4,0
8:47:50 AM,1,1.592045455,40.749088,-74.006882,201.7,0
8:47:51 AM,1,0.189545455,40.749088,-74.006882,201.7,0
8:47:52 AM,3,0,40.749088,-74.006882,201.7,0
8:47:53 AM,3,0,40.749088,-74.006882,201.7,0
8:47:54 AM,3,0,40.749088,-74.006882,201.7,0
8:47:55 AM,3,0,40.749088,-74.006882,201.7,0
8:47:56 AM,3,0,40.749088,-74.006882,201.7,0
8:47:57 AM,3,0,40.749088,-74.006882,201.7,0
8:47:58 AM,3,0,40.749088,-74.006882,201.7,0
8:47:59 AM,3,0,40.749088,-74.006882,201.7,0
8:48:00 AM,3,0,40.749088,-74.006882,201.7,0
8:48:01 AM,3,0,40.749088,-74.006882,201.7,0
8:48:02 AM,3,0,40.749088,-74.006882,201.7,0
8:48:03 AM,3,0,40.749088,-74.006882,201.7,0
8:48:04 AM,3,0,40.749088,-74.006882,201.7,0
8:48:05 AM,3,0,40.749088,-74.006882,201.7,0
8:48:06 AM,3,0,40.749088,-74.006882,201.7,0
8:48:07 AM,3,0,40.749088,-74.006882,201.7,0
8:48:08 AM,3,0,40.749088,-74.006882,201.7,0
8:48:09 AM,3,0,40.749088,-74.006882,201.7,0
8:48:10 AM,3,0,40.749088,-74.006882,201.7,0
8:48:11 AM,3,0,40.749088,-74.006882,201.7,0
8:48:12 AM,3,0,40.749088,-74.006882,201.7,0
8:48:13 AM,3,0,40.749088,-74.006882,201.7,0
8:48:14 AM,3,0,40.749088,-74.006882,201.7,0
8:48:15 AM,3,0,40.749088,-74.006882,201.7,0
8:48:16 AM,3,0,40.749088,-74.006882,201.7,0
8:48:17 AM,3,0,40.749088,-74.006882,201.7,0
8:48:18 AM,3,0,40.749088,-74.006882,201.7,0
8:48:19 AM,3,0,40.749088,-74.006882,201.7,0
8:48:20 AM,3,0,40.749088,-74.006882,201.7,0
8:48:21 AM,3,0,40.749088,-74.006882,201.7,0
8:48:22 AM,3,0,40.749088,-74.006882,201.7,0
8:48:23 AM,3,0,40.749088,-74.006882,201.7,0
8:48:24 AM,3,0,40.749088,-74.006882,201.7,0
8:48:25 AM,3,0,40.749088,-74.006882,201.7,0
8:48:26 AM,3,0,40.749088,-74.006882,201.7,0
8:48:27 AM,3,0,40.749088,-74.006882,201.7,0
8:48:28 AM,3,0,40.749088,-74.006882,201.7,0
8:48:29 AM,3,0,40.749088,-74.006882,201.7,0
8:48:30 AM,3,0,40.749088,-74.006882,201.7,0
8:48:31 AM,3,0,40.749088,-74.006882,201.7,0
8:48:32 AM,3,0.340909091,40.749083,-74.006885,201.3,0
8:48:33 AM,3,2.1225,40.749065,-74.006895,199.9,0
8:48:34 AM,1,5.457272727,40.749038,-74.006908,196.6,0
8:48:35 AM,1,7.5075,40.749002,-74.006918,189.4,0
8:48:36 AM,1,9.626590909,40.748958,-74.006922,177.6,0
8:48:37 AM,1,11.03386364,40.74891,-74.00691,161.6,0
8:48:38 AM,1,12.20931818,40.748863,-74.006877,145.7,0
8:48:39 AM,1,13.34045455,40.74882,-74.006825,132.1,0
8:48:40 AM,1,14.58409091,40.748783,-74.006753,122.2,0
8:48:41 AM,1,15.87954545,40.748752,-74.006672,117.2,0
8:48:42 AM,1,17.39590909,40.74872,-74.00658,115.8,0
8:48:43 AM,1,18.57068182,40.748687,-74.00649,116.8,0
8:48:44 AM,1,18.96886364,40.74865,-74.006402,118.4,0
8:48:45 AM,1,18.19159091,40.748617,-74.006318,119.2,0
8:48:46 AM,1,16.78090909,40.748585,-74.006247,120,0
8:48:47 AM,1,15.27340909,40.748555,-74.006178,120.8,0
8:48:48 AM,1,13.80204545,40.748527,-74.00612,121.7,0
8:48:49 AM,1,12.32318182,40.748502,-74.006067,123.1,0
8:48:50 AM,1,10.76318182,40.74848,-74.006022,125.6,0
8:48:51 AM,1,8.826136364,40.748462,-74.005987,127.8,0
8:48:52 AM,1,3.827727273,40.74845,-74.005965,129.6,1
8:48:53 AM,1,3.827727273,40.748442,-74.005955,130.8,1
8:48:54 AM,2,1.44,40.748442,-74.005953,130.8,1
8:48:55 AM,2,0.113863636,40.748442,-74.005953,130.8,1
8:48:56 AM,2,0,40.748442,-74.005953,130.8,1
8:48:57 AM,2,0,40.748442,-74.005953,130.8,1
8:48:58 AM,2,0,40.748442,-74.005953,130.8,1
8:48:59 AM,2,0,40.748442,-74.005953,130.8,1
8:49:00 AM,2,0,40.748442,-74.005953,130.8,0
8:49:01 AM,2,0,40.748442,-74.005953,130.8,0
8:49:02 AM,2,0,40.748442,-74.005953,130.8,0
8:49:03 AM,2,0,40.748442,-74.005953,130.8,0
8:49:04 AM,2,0,40.748442,-74.005953,130.8,0
8:49:05 AM,2,0,40.748442,-74.005953,130.8,0
8:49:06 AM,2,0,40.748442,-74.005953,130.8,0
8:49:07 AM,2,1.970454545,40.74844,-74.005952,130.8,0
8:49:08 AM,2,1.970454545,40.748432,-74.005938,129.3,0
8:49:09 AM,1,4.322727273,40.74842,-74.005917,126.1,0
8:49:10 AM,1,5.7225,40.748407,-74.00589,122.5,0
8:49:11 AM,1,6.821590909,40.748392,-74.005857,118.4,0
8:49:12 AM,1,8.118409091,40.748378,-74.005813,115,0
8:49:13 AM,1,9.816136364,40.748362,-74.00576,113.2,0
8:49:14 AM,1,11.85681818,40.748342,-74.005698,113.1,0
8:49:15 AM,1,13.91590909,40.748317,-74.005628,114.6,0
8:49:16 AM,1,15.31909091,40.74829,-74.005552,116.1,0
8:49:17 AM,1,16.03159091,40.74826,-74.005475,117,0
8:49:18 AM,1,16.14477273,40.74823,-74.0054,117.5,0
8:49:19 AM,1,15.79636364,40.748202,-74.005325,117.8,0
8:49:20 AM,1,15.08386364,40.748175,-74.005255,118.2,0
8:49:21 AM,1,13.84704545,40.74815,-74.005192,118.4,0
8:49:22 AM,1,12.46909091,40.748128,-74.005133,118.6,0
8:49:23 AM,1,11.25068182,40.748108,-74.00508,118.7,0
8:49:24 AM,1,9.853636364,40.748092,-74.005035,118.7,0
8:49:25 AM,1,8.569772727,40.748078,-74.004995,118.8,0
8:49:26 AM,1,7.242272727,40.748067,-74.004963,118.8,0
8:49:27 AM,1,5.760681818,40.748055,-74.004937,118.9,0
8:49:28 AM,1,4.320681818,40.748048,-74.00492,118.8,0
8:49:29 AM,1,2.8425,40.748042,-74.00491,118.8,0
8:49:30 AM,1,1.136590909,40.74804,-74.004908,118.8,0
8:49:31 AM,3,0.038181818,40.74804,-74.004908,118.8,0
8:49:32 AM,3,0,40.74804,-74.004908,118.8,0
8:49:33 AM,3,0,40.74804,-74.004908,118.8,0
8:49:34 AM,3,0,40.74804,-74.004908,118.8,0
8:49:35 AM,3,0,40.74804,-74.004908,118.8,0
8:49:36 AM,3,0,40.74804,-74.004908,118.8,0
8:49:37 AM,3,0,40.74804,-74.004908,118.8,0
8:49:38 AM,3,0,40.74804,-74.004908,118.8,0
8:49:39 AM,3,0,40.74804,-74.004908,118.8,0
8:49:40 AM,3,0,40.74804,-74.004908,118.8,0
8:49:41 AM,3,0,40.74804,-74.004908,118.8,0
8:49:42 AM,3,0,40.74804,-74.004908,118.8,0
8:49:43 AM,3,0,40.74804,-74.004908,118.8,0
8:49:44 AM,3,0,40.74804,-74.004908,118.8,0
8:49:45 AM,3,0,40.74804,-74.004908,118.8,0
8:49:46 AM,3,0,40.74804,-74.004908,118.8,0
8:49:47 AM,3,0,40.74804,-74.004908,118.8,0
8:49:48 AM,3,0,40.74804,-74.004908,118.8,0
8:49:49 AM,3,0,40.74804,-74.004908,118.8,0
8:49:50 AM,3,0,40.74804,-74.004908,118.8,0
8:49:51 AM,3,0,40.74804,-74.004908,118.8,0
8:49:52 AM,3,0,40.74804,-74.004908,118.8,0
8:49:53 AM,3,0,40.74804,-74.004908,118.8,0
8:49:54 AM,3,0,40.74804,-74.004908,118.8,0
8:49:55 AM,3,0,40.74804,-74.004908,118.8,0
8:49:56 AM,3,0.189545455,40.74804,-74.004908,118.8,0
8:49:57 AM,3,1.403181818,40.748037,-74.004902,118.7,0
8:49:58 AM,3,3.183409091,40.74803,-74.004887,118.7,0
8:49:59 AM,3,4.891363636,40.748018,-74.004863,118.6,0
8:50:00 AM,3,6.594545455,40.748007,-74.004832,118.6,0
8:50:01 AM,1,8.185909091,40.74799,-74.004793,118.6,0
8:50:02 AM,1,8.185909091,40.74799,-74.004793,118.6,0
8:50:03 AM,1,9.816136364,40.747973,-74.004747,118.4,0
8:50:04 AM,1,11.55954545,40.747952,-74.004692,118.5,0
8:50:05 AM,1,13.38477273,40.747923,-74.00463,118.6,0
8:50:06 AM,1,15.10636364,40.747895,-74.00456,118.6,0
8:50:07 AM,1,18.68454545,40.74782,-74.004397,121.1,0
8:50:08 AM,1,18.68454545,40.74782,-74.004397,121.1,0
8:50:09 AM,1,19.51840909,40.747777,-74.00431,123.3,0
8:50:10 AM,1,18.98727273,40.747733,-74.004227,124.6,0
8:50:11 AM,1,17.48045455,40.747693,-74.00415,124.3,0
8:50:12 AM,1,15.84204545,40.747657,-74.004082,124.1,0
8:50:13 AM,1,14.28818182,40.747625,-74.00402,123.3,0
8:50:14 AM,1,12.47522727,40.747597,-74.003965,122.7,0
8:50:15 AM,1,8.560909091,40.747555,-74.00388,122.4,0
8:50:16 AM,1,5.874545455,40.747543,-74.003855,122.6,1
8:50:17 AM,1,2.920909091,40.747538,-74.003843,122.9,1
8:50:18 AM,2,2.920909091,40.747537,-74.003842,122.9,1
8:50:19 AM,2,0.758181818,40.747537,-74.003842,122.9,1
8:50:20 AM,2,0,40.747537,-74.003842,122.9,1
8:50:21 AM,2,0,40.747537,-74.003842,122.9,1
8:50:22 AM,2,0,40.747537,-74.003842,122.9,1
8:50:23 AM,2,0,40.747537,-74.003842,122.9,1
8:50:24 AM,2,0,40.747537,-74.003842,122.9,1
8:50:25 AM,2,0,40.747537,-74.003842,122.9,1
8:50:26 AM,2,0,40.747537,-74.003842,122.9,1
8:50:27 AM,2,0,40.747537,-74.003842,122.9,1
8:50:28 AM,2,0,40.747537,-74.003842,122.9,1
8:50:29 AM,2,0,40.747537,-74.003842,122.9,1
8:50:30 AM,2,0,40.747537,-74.003842,122.9,1
8:50:31 AM,2,0,40.747537,-74.003842,122.9,1
8:50:32 AM,2,0,40.747537,-74.003842,122.9,1
8:50:33 AM,2,0,40.747537,-74.003842,122.9,1
8:50:34 AM,2,0,40.747537,-74.003842,122.9,1
8:50:35 AM,2,0,40.747537,-74.003842,122.9,0
8:50:36 AM,2,0,40.747537,-74.003842,122.9,0
8:50:37 AM,2,0,40.747537,-74.003842,122.9,0
8:50:38 AM,2,0,40.747537,-74.003842,122.9,0
8:50:39 AM,2,0,40.747537,-74.003842,122.9,0
8:50:40 AM,2,0,40.747537,-74.003842,122.9,0
8:50:41 AM,2,0,40.747537,-74.003842,122.9,0
8:50:42 AM,2,0,40.747537,-74.003842,122.9,0
8:50:43 AM,2,0,40.747537,-74.003842,122.9,0
8:50:44 AM,2,0,40.747537,-74.003842,122.9,0
8:50:45 AM,2,0.189545455,40.747533,-74.003833,122.3,0
8:50:46 AM,1,1.630227273,40.747525,-74.003813,120.3,0
8:50:47 AM,1,4.168636364,40.747512,-74.003782,117.4,0
8:50:48 AM,1,6.821590909,40.747495,-74.003738,114.4,0
8:50:49 AM,1,9.105,40.747477,-74.003683,112.3,0
8:50:50 AM,1,11.14227273,40.747457,-74.003618,111.8,0
8:50:51 AM,1,12.96136364,40.747435,-74.003548,113.3,0
8:50:52 AM,1,14.43954545,40.747408,-74.00347,115.4,0
8:50:53 AM,1,15.95522727,40.747377,-74.003387,116.8,0
8:50:54 AM,1,17.40409091,40.747343,-74.0033,118.2,0
8:50:55 AM,1,18.45681818,40.747308,-74.00321,119.2,0
8:50:56 AM,1,19.10113636,40.74727,-74.00312,119.8,0
8:50:57 AM,1,19.59409091,40.74723,-74.003027,119.9,0
8:50:58 AM,1,20.17227273,40.74719,-74.002932,119.5,0
8:50:59 AM,1,20.69318182,40.74715,-74.002833,119.1,0
8:51:00 AM,1,21.03409091,40.747107,-74.002737,118.8,0
8:51:01 AM,1,21.19636364,40.747065,-74.002638,119,0
8:51:02 AM,1,20.99590909,40.747025,-74.002543,119.3,0
8:51:03 AM,1,20.51386364,40.746985,-74.002452,119.4,0
8:51:04 AM,1,19.82113636,40.746947,-74.002363,119.2,0
8:51:05 AM,1,19.13931818,40.74691,-74.002278,119.1,0
8:51:06 AM,1,18.32522727,40.746877,-74.0022,119,0
8:51:07 AM,1,15.91772727,40.746843,-74.002125,118.7,0
8:51:08 AM,1,15.91772727,40.746813,-74.002057,118.7,0
8:51:09 AM,1,14.59090909,40.746787,-74.001997,118.8,0
8:51:10 AM,1,12.88568182,40.746763,-74.001945,119.1,0
8:51:11 AM,1,11.14772727,40.746742,-74.0019,119.3,0
8:51:12 AM,1,9.550909091,40.746725,-74.001863,119.4,0
8:51:13 AM,1,7.655454545,40.746712,-74.00184,119.5,0
8:51:14 AM,1,5.230227273,40.746703,-74.001825,119.5,0
8:51:15 AM,1,2.161363636,40.746698,-74.001815,119.6,0
8:51:16 AM,1,2.161363636,40.746695,-74.001807,119.5,0
8:51:17 AM,1,1.932954545,40.74669,-74.001798,119.7,0
8:51:18 AM,1,2.084318182,40.746687,-74.001787,119.8,0
8:51:19 AM,1,2.349545455,40.74668,-74.001775,119.9,0
8:51:20 AM,1,2.654318182,40.746675,-74.001762,120,0
8:51:21 AM,1,4.206818182,40.746667,-74.001743,120,0
8:51:22 AM,1,4.206818182,40.746655,-74.001717,120,0
8:51:23 AM,1,6.215454545,40.746637,-74.001678,120.1,0
8:51:24 AM,1,8.375454545,40.746617,-74.001632,120.6,0
8:51:25 AM,1,12.27954545,40.746592,-74.001577,121.6,0
8:51:26 AM,1,12.27954545,40.746562,-74.001515,122.8,0
8:51:27 AM,1,13.86409091,40.746525,-74.00145,124.2,0
8:51:28 AM,1,14.97,40.746488,-74.001382,125,0
8:51:29 AM,1,15.6525,40.74645,-74.001312,125.5,0
8:51:30 AM,1,16.10727273,40.746412,-74.00124,126,0
8:51:31 AM,1,16.48636364,40.746372,-74.001167,126.3,0
8:51:32 AM,1,16.59954545,40.746333,-74.001097,126,0
8:51:33 AM,1,16.03909091,40.746297,-74.00103,125.5,0
8:51:34 AM,1,14.97,40.746265,-74.000968,124.7,0
8:51:35 AM,1,13.60568182,40.746238,-74.000915,123.3,0
8:51:36 AM,1,11.71636364,40.746218,-74.000872,121.7,0
8:51:37 AM,1,5.950227273,40.746205,-74.000843,121.2,1
8:51:38 AM,1,2.766818182,40.746198,-74.000828,121.4,1
8:51:39 AM,2,2.766818182,40.746198,-74.000827,121.4,1
8:51:40 AM,2,0.606136364,40.746198,-74.000827,121.4,1
8:51:41 AM,2,0,40.746198,-74.000827,121.4,1
8:51:42 AM,2,0,40.746198,-74.000827,121.4,1
8:51:43 AM,2,0,40.746198,-74.000827,121.4,1
8:51:44 AM,2,0,40.746198,-74.000827,121.4,1
8:51:45 AM,2,0,40.746198,-74.000827,121.4,1
8:51:46 AM,2,0,40.746198,-74.000827,121.4,1
8:51:47 AM,2,0,40.746198,-74.000827,121.4,1
8:51:48 AM,2,0,40.746198,-74.000827,121.4,1
8:51:49 AM,2,0,40.746198,-74.000827,121.4,0
8:51:50 AM,2,0,40.746198,-74.000827,121.4,0
8:51:51 AM,2,0,40.746198,-74.000827,121.4,0
8:51:52 AM,2,0,40.746198,-74.000827,121.4,0
8:51:53 AM,2,0,40.746198,-74.000827,121.4,0
8:51:54 AM,2,0,40.746198,-74.000827,121.4,0
8:51:55 AM,2,0,40.746198,-74.000827,121.4,0
8:51:56 AM,2,0.6825,40.746197,-74.000825,121.4,0
8:51:57 AM,2,2.501590909,40.746193,-74.000817,121.2,0
8:51:58 AM,1,4.737272727,40.746183,-74.000797,120.2,0
8:51:59 AM,1,6.973636364,40.74617,-74.000763,118.4,0
8:52:00 AM,1,9.100227273,40.746153,-74.000722,116.8,0
8:52:01 AM,1,11.02840909,40.746137,-74.000675,116.4,0
8:52:02 AM,1,12.65863636,40.746113,-74.000615,116.1,0
8:52:03 AM,1,13.95409091,40.746087,-74.000545,116.2,0
8:52:04 AM,1,15.00818182,40.74606,-74.000475,116.4,0
8:52:05 AM,1,15.89386364,40.746032,-74.0004,116.9,0
8:52:06 AM,1,16.77272727,40.746002,-74.000322,117.7,0
8:52:07 AM,1,17.66113636,40.745968,-74.000238,118.3,0
8:52:08 AM,1,18.41931818,40.745933,-74.000152,118.4,0
8:52:09 AM,1,18.95931818,40.745898,-74.000062,118.8,0
8:52:10 AM,1,19.29068182,40.745863,-73.99997,119,0
8:52:11 AM,1,19.51840909,40.745828,-73.999878,119.2,0
